time,dest,dir,len,etd
1417811521.3,Millbrae,South,5,4
1417811521.3,Richmond,North,3,11
1417811581.66,Fremont,South,3,11
1417811581.66,Millbrae,South,5,3
1417811581.66,Richmond,North,3,10
1417811641.99,Fremont,South,3,10
1417811641.99,Millbrae,South,5,2
1417811641.99,Richmond,North,3,9
1417811701.33,Fremont,South,3,10
1417811701.33,Millbrae,South,5,1
1417811701.33,Richmond,North,3,8
1417811761.65,Fremont,South,3,10
1417811761.65,Millbrae,South,5,Leaving
1417811761.65,Richmond,North,3,7
1417811821.1,Fremont,South,3,6
1417811821.1,Millbrae,South,5,14
1417811821.1,Richmond,North,3,5
1417811881.43,Fremont,South,8,5
1417811881.43,Millbrae,South,5,13
1417811881.43,Richmond,North,3,5
1417811941.81,Fremont,South,8,5
1417811941.81,Millbrae,South,5,12
1417811941.81,Richmond,North,3,4
1417812001.21,Fremont,South,3,3
1417812001.21,Millbrae,South,5,11
1417812001.21,Richmond,North,3,3
1417812061.54,Fremont,South,3,3
1417812061.54,Millbrae,South,5,10
1417812061.54,Richmond,North,3,2
1417812121.87,Fremont,South,3,2
1417812121.87,Millbrae,South,5,9
1417812121.87,Richmond,North,3,Leaving
1417812181.2,Fremont,South,3,Leaving
1417812181.2,Millbrae,South,5,9
1417812181.2,Richmond,North,4,5
1417812241.59,Fremont,South,3,15
1417812241.59,Millbrae,South,5,7
1417812241.59,Richmond,North,4,4
1417812301.98,Fremont,South,3,13
1417812301.98,Millbrae,South,5,6
1417812301.98,Richmond,North,4,3
1417812361.34,Fremont,South,3,12
1417812361.34,Millbrae,South,5,5
1417812361.34,Richmond,North,4,2
1417812421.69,Fremont,South,3,12
1417812421.69,Millbrae,South,5,4
1417812421.69,Richmond,North,4,Leaving
1417812482.05,Fremont,South,3,10
1417812482.05,Millbrae,South,5,3
1417812482.05,Richmond,North,3,9
1417812541.4,Fremont,South,3,10
1417812541.4,Millbrae,South,5,2
1417812541.4,Richmond,North,3,8
1417812601.77,Fremont,South,3,9
1417812601.77,Millbrae,South,5,Leaving
1417812601.77,Richmond,North,3,7
1417812661.1,Fremont,South,3,7
1417812661.1,Millbrae,South,4,15
1417812661.1,Richmond,North,3,6
1417812721.43,Fremont,South,3,7
1417812721.43,Millbrae,South,4,14
1417812721.43,Richmond,North,3,5
1417812781.82,Fremont,South,3,6
1417812781.82,Millbrae,South,4,13
1417812781.82,Richmond,North,3,4
1417812841.18,Fremont,South,3,5
1417812841.18,Millbrae,South,4,12
1417812841.18,Richmond,North,3,3
1417812901.51,Fremont,South,3,4
1417812901.51,Millbrae,South,4,11
1417812901.51,Richmond,North,3,2
1417812961.87,Fremont,South,3,3
1417812961.87,Millbrae,South,4,10
1417812961.87,Richmond,North,3,Leaving
1417813021.25,Fremont,South,3,2
1417813021.25,Millbrae,South,4,9
1417813021.25,Richmond,North,5,7
1417813081.71,Fremont,South,3,Leaving
1417813081.71,Millbrae,South,4,8
1417813081.71,Richmond,North,5,6
1417813142.05,Fremont,South,3,14
1417813142.05,Millbrae,South,4,7
1417813142.05,Richmond,North,5,5
1417813201.48,Fremont,South,3,14
1417813201.48,Millbrae,South,4,6
1417813201.48,Richmond,North,5,4
1417813261.81,Fremont,South,3,12
1417813261.81,Millbrae,South,4,5
1417813261.81,Richmond,North,5,3
1417813321.21,Fremont,South,3,12
1417813321.21,Millbrae,South,4,4
1417813321.21,Richmond,North,5,2
1417813381.53,Fremont,South,3,10
1417813381.53,Millbrae,South,4,3
1417813381.53,Richmond,North,5,1
1417813441.88,Fremont,South,3,9
1417813441.88,Millbrae,South,4,2
1417813441.88,Richmond,North,3,7
1417813501.27,Fremont,South,3,9
1417813501.27,Millbrae,South,4,Leaving
1417813501.27,Richmond,North,3,6
1417813561.63,Fremont,South,3,7
1417813561.63,Millbrae,South,4,15
1417813561.63,Richmond,North,3,5
1417813621.99,Fremont,South,3,6
1417813621.99,Millbrae,South,4,14
1417813621.99,Richmond,North,3,4
1417813681.35,Fremont,South,3,5
1417813681.35,Millbrae,South,4,13
1417813681.35,Richmond,North,3,2
1417813741.68,Fremont,South,3,4
1417813741.68,Millbrae,South,4,12
1417813741.68,Richmond,North,3,1
1417813802.04,Fremont,South,3,3
1417813802.04,Millbrae,South,4,11
1417813802.04,Richmond,North,3,Leaving
1417813861.39,Fremont,South,3,2
1417813861.39,Millbrae,South,4,10
1417813861.39,Richmond,North,5,7
1417813921.75,Fremont,South,3,2
1417813921.75,Millbrae,South,4,9
1417813921.75,Richmond,North,5,7
1417813982.08,Fremont,South,3,Leaving
1417813982.08,Millbrae,South,4,8
1417813982.08,Richmond,North,5,5
1417814041.44,Fremont,South,3,14
1417814041.44,Millbrae,South,4,7
1417814041.44,Richmond,North,5,4
1417814101.8,Fremont,South,3,13
1417814101.8,Millbrae,South,4,6
1417814101.8,Richmond,North,5,3
1417814161.16,Fremont,South,3,13
1417814161.16,Millbrae,South,4,5
1417814161.16,Richmond,North,5,3
1417814221.52,Fremont,South,3,11
1417814221.52,Millbrae,South,4,4
1417814221.52,Richmond,North,5,1
1417814281.91,Fremont,South,3,11
1417814281.91,Millbrae,South,4,3
1417814281.91,Richmond,North,5,Leaving
1417814341.26,Fremont,South,3,9
1417814341.26,Millbrae,South,4,2
1417814341.26,Richmond,North,4,6
1417814401.62,Fremont,South,3,9
1417814401.62,Millbrae,South,4,1
1417814401.62,Richmond,North,4,5
1417814461.98,Fremont,South,3,7
1417814461.98,Millbrae,South,4,Leaving
1417814461.98,Richmond,North,4,4
1417814521.36,Fremont,South,3,7
1417814521.36,Millbrae,South,5,14
1417814521.36,Richmond,North,4,3
1417814581.7,Fremont,South,3,5
1417814581.7,Millbrae,South,5,13
1417814581.7,Richmond,North,4,2
1417814642.03,Fremont,South,3,4
1417814642.03,Millbrae,South,5,12
1417814642.03,Richmond,North,4,1
1417814701.41,Fremont,South,3,4
1417814701.41,Millbrae,South,5,11
1417814701.41,Richmond,North,4,Leaving
1417814761.77,Fremont,South,3,2
1417814761.77,Millbrae,South,5,10
1417814761.77,Richmond,North,5,7
1417814821.11,Fremont,South,3,1
1417814821.11,Millbrae,South,5,9
1417814821.11,Richmond,North,5,7
1417814881.44,Fremont,South,3,Leaving
1417814881.44,Millbrae,South,5,8
1417814881.44,Richmond,North,5,6
1417814941.77,Fremont,South,6,14
1417814941.77,Millbrae,South,5,7
1417814941.77,Richmond,North,5,5
1417815001.1,Fremont,South,6,13
1417815001.1,Millbrae,South,5,6
1417815001.1,Richmond,North,5,4
1417815061.43,Fremont,South,6,12
1417815061.43,Millbrae,South,5,5
1417815061.43,Richmond,North,5,3
1417815121.76,Fremont,South,6,12
1417815121.76,Millbrae,South,5,4
1417815121.76,Richmond,North,5,2
1417815181.13,Fremont,South,6,11
1417815181.13,Millbrae,South,5,3
1417815181.13,Richmond,North,5,1
1417815241.46,Fremont,South,6,10
1417815241.46,Millbrae,South,5,2
1417815241.46,Richmond,North,5,Leaving
1417815301.85,Fremont,South,6,9
1417815301.85,Millbrae,South,5,Leaving
1417815301.85,Richmond,North,4,12
1417815361.18,Fremont,South,6,8
1417815361.18,Millbrae,South,5,Leaving
1417815361.18,Richmond,North,4,12
1417815421.53,Fremont,South,6,7
1417815421.53,Millbrae,South,5,14
1417815421.53,Richmond,North,4,10
1417815481.89,Fremont,South,6,6
1417815481.89,Millbrae,South,5,13
1417815481.89,Richmond,North,4,10
1417815541.25,Fremont,South,6,5
1417815541.25,Millbrae,South,5,12
1417815541.25,Richmond,North,4,9
1417815601.64,Fremont,South,6,3
1417815601.64,Millbrae,South,5,11
1417815601.64,Richmond,North,4,8
1417815662.0,Fremont,South,6,2
1417815662.0,Millbrae,South,5,10
1417815662.0,Richmond,North,4,7
1417815721.39,Fremont,South,6,1
1417815721.39,Millbrae,South,5,9
1417815721.39,Richmond,North,4,6
1417815781.74,Fremont,South,6,Leaving
1417815781.74,Millbrae,South,5,8
1417815781.74,Richmond,North,4,5
1417815841.09,Fremont,South,4,15
1417815841.09,Millbrae,South,5,7
1417815841.09,Richmond,North,4,4
1417815901.42,Fremont,South,4,13
1417815901.42,Millbrae,South,5,6
1417815901.42,Richmond,North,4,3
1417815961.75,Fremont,South,4,12
1417815961.75,Millbrae,South,5,5
1417815961.75,Richmond,North,4,2
1417816021.1,Fremont,South,4,12
1417816021.1,Millbrae,South,5,4
1417816021.1,Richmond,North,4,Leaving
1417816081.5,Fremont,South,4,10
1417816081.5,Millbrae,South,5,3
1417816081.5,Richmond,North,5,3
1417816141.88,Fremont,South,6,9
1417816141.88,Millbrae,South,5,2
1417816141.88,Richmond,North,5,3
1417816201.25,Fremont,South,6,8
1417816201.25,Millbrae,South,5,Leaving
1417816201.25,Richmond,North,5,1
1417816261.62,Fremont,South,6,7
1417816261.62,Millbrae,South,5,Leaving
1417816261.62,Richmond,North,5,Leaving
1417816321.98,Fremont,South,6,7
1417816321.98,Millbrae,South,5,14
1417816321.98,Richmond,North,3,6
1417816381.3,Fremont,South,6,5
1417816381.3,Millbrae,South,5,13
1417816381.3,Richmond,North,3,4
1417816441.7,Fremont,South,6,5
1417816441.7,Millbrae,South,5,12
1417816441.7,Richmond,North,3,4
1417816502.04,Fremont,South,6,4
1417816502.04,Millbrae,South,5,11
1417816502.04,Richmond,North,3,2
1417816561.42,Fremont,South,6,2
1417816561.42,Millbrae,South,5,10
1417816561.42,Richmond,North,3,1
1417816621.78,Fremont,South,6,1
1417816621.78,Millbrae,South,5,9
1417816621.78,Richmond,North,3,Leaving
1417816681.16,Fremont,South,6,Leaving
1417816681.16,Millbrae,South,5,8
1417816681.16,Richmond,North,5,8
1417816741.53,Fremont,South,4,14
1417816741.53,Millbrae,South,5,7
1417816741.53,Richmond,North,5,7
1417816801.9,Fremont,South,4,13
1417816801.9,Millbrae,South,5,6
1417816801.9,Richmond,North,5,6
1417816861.27,Fremont,South,4,12
1417816861.27,Millbrae,South,5,5
1417816861.27,Richmond,North,5,5
1417816921.63,Fremont,South,4,11
1417816921.63,Millbrae,South,5,4
1417816921.63,Richmond,North,5,4
1417816981.96,Fremont,South,4,10
1417816981.96,Millbrae,South,5,3
1417816981.96,Richmond,North,5,3
1417817041.29,Fremont,South,6,10
1417817041.29,Millbrae,South,5,2
1417817041.29,Richmond,North,5,3
1417817101.62,Fremont,South,6,8
1417817101.62,Millbrae,South,5,1
1417817101.62,Richmond,North,5,2
1417817161.96,Fremont,South,6,7
1417817161.96,Millbrae,South,5,Leaving
1417817161.96,Richmond,North,5,Leaving
1417817221.31,Fremont,South,6,6
1417817221.31,Millbrae,South,5,14
1417817221.31,Richmond,North,3,12
1417817281.64,Fremont,South,6,6
1417817281.64,Millbrae,South,5,13
1417817281.64,Richmond,North,3,11
1417817341.97,Fremont,South,6,5
1417817341.97,Millbrae,South,5,12
1417817341.97,Richmond,North,3,10
1417817401.31,Fremont,South,6,4
1417817401.31,Millbrae,South,5,11
1417817401.31,Richmond,North,3,9
1417817461.67,Fremont,South,6,3
1417817461.67,Millbrae,South,5,10
1417817461.67,Richmond,North,3,8
1417817522.04,Fremont,South,6,2
1417817522.04,Millbrae,South,5,10
1417817522.04,Richmond,North,3,7
1417817581.39,Fremont,South,6,Leaving
1417817581.39,Millbrae,South,5,10
1417817581.39,Richmond,North,3,6
1417817641.73,Fremont,South,8,14
1417817641.73,Millbrae,South,5,9
1417817641.73,Richmond,North,3,5
1417817702.08,Fremont,South,8,13
1417817702.08,Millbrae,South,5,9
1417817702.08,Richmond,North,3,4
1417817761.41,Fremont,South,8,12
1417817761.41,Millbrae,South,5,6
1417817761.41,Richmond,North,3,3
1417817821.75,Fremont,South,8,11
1417817821.75,Millbrae,South,5,5
1417817821.75,Richmond,North,3,2
1417817882.08,Fremont,South,8,10
1417817882.08,Millbrae,South,5,4
1417817882.08,Richmond,North,3,2
1417817941.42,Fremont,South,8,10
1417817941.42,Millbrae,South,5,4
1417817941.42,Richmond,North,3,Leaving
1417818001.77,Fremont,South,8,9
1417818001.77,Millbrae,South,5,2
1417818001.77,Richmond,North,5,1
1417818061.17,Fremont,South,8,8
1417818061.17,Millbrae,South,5,2
1417818061.17,Richmond,North,5,Leaving
1417818121.54,Fremont,South,8,6
1417818121.54,Millbrae,South,5,Leaving
1417818121.54,Richmond,North,3,6
1417818181.92,Fremont,South,8,6
1417818181.92,Millbrae,South,5,13
1417818181.92,Richmond,North,3,5
1417818241.26,Fremont,South,8,4
1417818241.26,Millbrae,South,5,12
1417818241.26,Richmond,North,3,4
1417818301.59,Fremont,South,8,3
1417818301.59,Millbrae,South,5,11
1417818301.59,Richmond,North,3,3
1417818361.95,Fremont,South,8,2
1417818361.95,Millbrae,South,5,10
1417818361.95,Richmond,North,3,2
1417818421.28,Fremont,South,8,1
1417818421.28,Millbrae,South,5,9
1417818421.28,Richmond,North,3,Leaving
1417818481.62,Fremont,South,8,Leaving
1417818481.62,Millbrae,South,5,8
1417818481.62,Richmond,North,6,5
1417818542.0,Fremont,South,8,14
1417818542.0,Millbrae,South,5,8
1417818542.0,Richmond,North,6,3
1417818601.33,Fremont,South,8,14
1417818601.33,Millbrae,South,5,8
1417818601.33,Richmond,North,6,2
1417818661.69,Fremont,South,8,12
1417818661.69,Millbrae,South,5,12
1417818661.69,Richmond,North,6,1
1417818722.01,Fremont,South,8,11
1417818722.01,Millbrae,South,5,6
1417818722.01,Richmond,North,6,Leaving
1417818781.38,Fremont,South,8,11
1417818781.38,Millbrae,South,5,5
1417818781.38,Richmond,North,3,9
1417818841.71,Fremont,South,8,9
1417818841.71,Millbrae,South,5,4
1417818841.71,Richmond,North,3,8
1417818901.1,Fremont,South,8,9
1417818901.1,Millbrae,South,5,3
1417818901.1,Richmond,North,3,7
1417818961.48,Fremont,South,8,8
1417818961.48,Millbrae,South,5,2
1417818961.48,Richmond,North,3,6
1417819021.81,Fremont,South,8,10
1417819021.81,Millbrae,South,5,1
1417819021.81,Richmond,North,3,5
1417819081.14,Fremont,South,8,9
1417819081.14,Millbrae,South,5,13
1417819081.14,Richmond,North,3,4
1417819141.5,Fremont,South,8,7
1417819141.5,Millbrae,South,5,12
1417819141.5,Richmond,North,3,3
1417819201.88,Fremont,South,8,6
1417819201.88,Millbrae,South,5,11
1417819201.88,Richmond,North,3,2
1417819261.27,Fremont,South,8,5
1417819261.27,Millbrae,South,5,10
1417819261.27,Richmond,North,3,Leaving
1417819321.6,Fremont,South,8,4
1417819321.6,Millbrae,South,5,10
1417819321.6,Richmond,North,5,5
1417819381.97,Fremont,South,8,3
1417819381.97,Millbrae,South,5,10
1417819381.97,Richmond,North,5,5
1417819441.35,Fremont,South,8,2
1417819441.35,Millbrae,South,5,7
1417819441.35,Richmond,North,5,3
1417819501.68,Fremont,South,8,Leaving
1417819501.68,Millbrae,South,5,6
1417819501.68,Richmond,North,5,2
1417819562.04,Fremont,South,6,12
1417819562.04,Millbrae,South,5,5
1417819562.04,Richmond,North,5,1
1417819621.42,Fremont,South,6,11
1417819621.42,Millbrae,South,5,4
1417819621.42,Richmond,North,5,Leaving
1417819681.76,Fremont,South,6,11
1417819681.76,Millbrae,South,5,3
1417819681.76,Richmond,North,3,7
1417819742.08,Fremont,South,6,10
1417819742.08,Millbrae,South,5,2
1417819742.08,Richmond,North,3,6
1417819801.48,Fremont,South,6,9
1417819801.48,Millbrae,South,5,Leaving
1417819801.48,Richmond,North,3,6
1417819861.84,Fremont,South,6,7
1417819861.84,Millbrae,South,9,15
1417819861.84,Richmond,North,3,5
1417819921.16,Fremont,South,6,6
1417819921.16,Millbrae,South,9,14
1417819921.16,Richmond,North,3,4
1417819981.5,Fremont,South,6,6
1417819981.5,Millbrae,South,9,13
1417819981.5,Richmond,North,3,3
1417820041.85,Fremont,South,6,5
1417820041.85,Millbrae,South,9,12
1417820041.85,Richmond,North,3,2
1417820101.25,Fremont,South,6,4
1417820101.25,Millbrae,South,9,11
1417820101.25,Richmond,North,3,Leaving
1417820161.64,Fremont,South,6,2
1417820161.64,Millbrae,South,9,10
1417820161.64,Richmond,North,5,7
1417820222.0,Fremont,South,6,1
1417820222.0,Millbrae,South,9,9
1417820222.0,Richmond,North,5,6
1417820281.36,Fremont,South,6,Leaving
1417820281.36,Millbrae,South,9,8
1417820281.36,Richmond,North,5,5
1417820341.69,Fremont,South,6,15
1417820341.69,Millbrae,South,9,7
1417820341.69,Richmond,North,5,4
1417820402.05,Fremont,South,6,14
1417820402.05,Millbrae,South,9,6
1417820402.05,Richmond,North,5,3
1417820461.45,Fremont,South,6,13
1417820461.45,Millbrae,South,9,6
1417820461.45,Richmond,North,5,2
1417820521.81,Fremont,South,6,11
1417820521.81,Millbrae,South,9,5
1417820521.81,Richmond,North,5,1
1417820581.18,Fremont,South,6,10
1417820581.18,Millbrae,South,9,4
1417820581.18,Richmond,North,5,Leaving
1417820641.5,Fremont,South,6,10
1417820641.5,Millbrae,South,9,2
1417820641.5,Richmond,North,3,9
1417820701.88,Fremont,South,6,9
1417820701.88,Millbrae,South,9,1
1417820701.88,Richmond,North,3,8
1417820761.29,Fremont,South,6,7
1417820761.29,Millbrae,South,9,Leaving
1417820761.29,Richmond,North,3,7
1417820821.64,Fremont,South,6,6
1417820821.64,Millbrae,South,9,14
1417820821.64,Richmond,North,3,6
1417820882.02,Fremont,South,6,6
1417820882.02,Millbrae,South,9,13
1417820882.02,Richmond,North,3,5
1417820941.42,Fremont,South,6,5
1417820941.42,Millbrae,South,9,12
1417820941.42,Richmond,North,3,4
1417821001.75,Fremont,South,6,3
1417821001.75,Millbrae,South,9,11
1417821001.75,Richmond,North,3,3
1417821062.08,Fremont,South,6,2
1417821062.08,Millbrae,South,9,10
1417821062.08,Richmond,North,3,3
1417821121.41,Fremont,South,6,1
1417821121.41,Millbrae,South,9,9
1417821121.41,Richmond,North,3,2
1417821181.77,Fremont,South,6,Leaving
1417821181.77,Millbrae,South,9,8
1417821181.77,Richmond,North,3,Leaving
1417821241.12,Fremont,South,6,15
1417821241.12,Millbrae,South,9,7
1417821241.12,Richmond,North,4,4
1417821301.48,Fremont,South,6,14
1417821301.48,Millbrae,South,9,6
1417821301.48,Richmond,North,4,3
1417821361.83,Fremont,South,6,12
1417821361.83,Millbrae,South,9,5
1417821361.83,Richmond,North,4,2
1417821421.19,Fremont,South,6,11
1417821421.19,Millbrae,South,9,4
1417821421.19,Richmond,North,4,1
1417821481.55,Fremont,South,6,11
1417821481.55,Millbrae,South,9,3
1417821481.55,Richmond,North,4,Leaving
1417821541.88,Fremont,South,6,9
1417821541.88,Millbrae,South,9,2
1417821541.88,Richmond,North,3,6
1417821601.21,Fremont,South,6,8
1417821601.21,Millbrae,South,9,Leaving
1417821601.21,Richmond,North,3,5
1417821661.56,Fremont,South,6,8
1417821661.56,Millbrae,South,9,Leaving
1417821661.56,Richmond,North,3,5
1417821721.94,Fremont,South,6,7
1417821721.94,Millbrae,South,9,14
1417821721.94,Richmond,North,3,3
1417821781.28,Fremont,South,6,5
1417821781.28,Millbrae,South,9,13
1417821781.28,Richmond,North,3,2
1417821841.61,Fremont,South,6,5
1417821841.61,Millbrae,South,9,12
1417821841.61,Richmond,North,3,1
1417821901.94,Fremont,South,6,4
1417821901.94,Millbrae,South,9,11
1417821901.94,Richmond,North,3,Leaving
1417821961.32,Fremont,South,6,2
1417821961.32,Millbrae,South,9,10
1417821961.32,Richmond,North,4,9
1417822021.7,Fremont,South,6,1
1417822021.7,Millbrae,South,9,10
1417822021.7,Richmond,North,4,8
1417822082.04,Fremont,South,6,Leaving
1417822082.04,Millbrae,South,9,10
1417822082.04,Richmond,North,4,7
1417822141.41,Fremont,South,6,15
1417822141.41,Millbrae,South,9,10
1417822141.41,Richmond,North,4,6
1417822201.74,Fremont,South,6,13
1417822201.74,Millbrae,South,9,9
1417822201.74,Richmond,North,4,5
1417822261.1,Fremont,South,6,12
1417822261.1,Millbrae,South,9,6
1417822261.1,Richmond,North,4,4
1417822321.44,Fremont,South,6,11
1417822321.44,Millbrae,South,9,5
1417822321.44,Richmond,North,4,3
1417822381.79,Fremont,South,6,10
1417822381.79,Millbrae,South,9,4
1417822381.79,Richmond,North,4,2
1417822441.15,Fremont,South,6,10
1417822441.15,Millbrae,South,9,4
1417822441.15,Richmond,North,4,1
1417822501.48,Fremont,South,6,9
1417822501.48,Millbrae,South,9,2
1417822501.48,Richmond,North,4,Leaving
1417822561.84,Fremont,South,6,7
1417822561.84,Millbrae,South,9,1
1417822561.84,Richmond,North,6,4
1417822621.23,Fremont,South,6,7
1417822621.23,Millbrae,South,9,Leaving
1417822621.23,Richmond,North,6,3
1417822681.59,Fremont,South,6,6
1417822681.59,Millbrae,South,8,13
1417822681.59,Richmond,North,6,2
1417822741.95,Fremont,South,6,5
1417822741.95,Millbrae,South,8,12
1417822741.95,Richmond,North,6,Leaving
1417822801.34,Fremont,South,6,3
1417822801.34,Millbrae,South,8,11
1417822801.34,Richmond,North,5,10
1417822861.67,Fremont,South,6,2
1417822861.67,Millbrae,South,8,10
1417822861.67,Richmond,North,5,9
1417822922.01,Fremont,South,6,1
1417822922.01,Millbrae,South,8,9
1417822922.01,Richmond,North,5,8
1417822981.35,Fremont,South,6,Leaving
1417822981.35,Millbrae,South,8,8
1417822981.35,Richmond,North,5,7
1417823041.69,Fremont,South,6,15
1417823041.69,Millbrae,South,8,7
1417823041.69,Richmond,North,5,6
1417823102.01,Fremont,South,6,13
1417823102.01,Millbrae,South,8,6
1417823102.01,Richmond,North,5,5
1417823161.37,Fremont,South,6,13
1417823161.37,Millbrae,South,8,5
1417823161.37,Richmond,North,5,4
1417823221.71,Fremont,South,6,12
1417823221.71,Millbrae,South,8,4
1417823221.71,Richmond,North,5,3
1417823282.07,Fremont,South,6,11
1417823282.07,Millbrae,South,8,3
1417823282.07,Richmond,North,5,2
1417823341.44,Fremont,South,6,10
1417823341.44,Millbrae,South,8,2
1417823341.44,Richmond,North,5,Leaving
1417823401.8,Fremont,South,6,8
1417823401.8,Millbrae,South,8,Leaving
1417823401.8,Richmond,North,6,5
1417823461.16,Fremont,South,6,10
1417823461.16,Millbrae,South,8,Leaving
1417823461.16,Richmond,North,6,5
1417823521.51,Fremont,South,6,7
1417823521.51,Millbrae,South,9,14
1417823521.51,Richmond,North,6,3
1417823581.87,Fremont,South,6,6
1417823581.87,Millbrae,South,9,13
1417823581.87,Richmond,North,6,2
1417823641.2,Fremont,South,6,5
1417823641.2,Millbrae,South,9,12
1417823641.2,Richmond,North,6,Leaving
1417823701.56,Fremont,South,6,4
1417823701.56,Millbrae,South,9,11
1417823701.56,Richmond,North,5,10
1417823761.93,Fremont,South,6,2
1417823761.93,Millbrae,South,9,10
1417823761.93,Richmond,North,5,9
1417823821.26,Fremont,South,6,1
1417823821.26,Millbrae,South,9,10
1417823821.26,Richmond,North,5,8
1417823881.63,Fremont,South,6,Leaving
1417823881.63,Millbrae,South,9,9
1417823881.63,Richmond,North,5,8
1417823942.0,Fremont,South,6,15
1417823942.0,Millbrae,South,9,7
1417823942.0,Richmond,North,5,6
1417824001.37,Fremont,South,6,14
1417824001.37,Millbrae,South,9,6
1417824001.37,Richmond,North,5,5
1417824061.73,Fremont,South,6,12
1417824061.73,Millbrae,South,9,6
1417824061.73,Richmond,North,5,4
1417824121.09,Fremont,South,6,11
1417824121.09,Millbrae,South,9,5
1417824121.09,Richmond,North,5,3
1417824181.48,Fremont,South,6,11
1417824181.48,Millbrae,South,9,4
1417824181.48,Richmond,North,5,3
1417824241.82,Fremont,South,6,9
1417824241.82,Millbrae,South,9,3
1417824241.82,Richmond,North,5,2
1417824301.14,Fremont,South,6,8
1417824301.14,Millbrae,South,9,3
1417824301.14,Richmond,North,5,Leaving
1417824361.47,Fremont,South,6,8
1417824361.47,Millbrae,South,9,2
1417824361.47,Richmond,North,6,5
1417824421.82,Fremont,South,6,7
1417824421.82,Millbrae,South,9,2
1417824421.82,Richmond,North,6,4
1417824481.15,Fremont,South,6,5
1417824481.15,Millbrae,South,9,Leaving
1417824481.15,Richmond,North,6,3
1417824541.48,Fremont,South,6,5
1417824541.48,Millbrae,South,9,12
1417824541.48,Richmond,North,6,2
1417824601.88,Fremont,South,6,3
1417824601.88,Millbrae,South,9,11
1417824601.88,Richmond,North,6,Leaving
1417824661.21,Fremont,South,6,3
1417824661.21,Millbrae,South,9,10
1417824661.21,Richmond,North,10,6
1417824721.55,Fremont,South,6,2
1417824721.55,Millbrae,South,9,9
1417824721.55,Richmond,North,10,5
1417824781.95,Fremont,South,6,Leaving
1417824781.95,Millbrae,South,10,8
1417824781.95,Richmond,North,10,4
1417824841.31,Fremont,South,6,15
1417824841.31,Millbrae,South,10,7
1417824841.31,Richmond,North,10,3
1417824901.64,Fremont,South,6,14
1417824901.64,Millbrae,South,10,6
1417824901.64,Richmond,North,10,2
1417824961.98,Fremont,South,6,12
1417824961.98,Millbrae,South,10,5
1417824961.98,Richmond,North,10,Leaving
1417825021.37,Fremont,South,6,11
1417825021.37,Millbrae,South,10,4
1417825021.37,Richmond,North,8,8
1417825081.73,Fremont,South,6,11
1417825081.73,Millbrae,South,10,3
1417825081.73,Richmond,North,8,7
1417825142.06,Fremont,South,6,10
1417825142.06,Millbrae,South,10,2
1417825142.06,Richmond,North,8,6
1417825201.45,Fremont,South,6,9
1417825201.45,Millbrae,South,10,Leaving
1417825201.45,Richmond,North,8,5
1417825261.77,Fremont,South,6,8
1417825261.77,Millbrae,South,10,Leaving
1417825261.77,Richmond,North,8,4
1417825321.14,Fremont,South,6,7
1417825321.14,Millbrae,South,10,14
1417825321.14,Richmond,North,8,3
1417825381.53,Fremont,South,6,6
1417825381.53,Millbrae,South,10,13
1417825381.53,Richmond,North,8,2
1417825441.92,Fremont,South,6,4
1417825441.92,Millbrae,South,10,12
1417825441.92,Richmond,North,8,Leaving
1417825501.25,Fremont,South,6,4
1417825501.25,Millbrae,South,10,11
1417825501.25,Richmond,North,8,Leaving
1417825561.61,Fremont,South,6,2
1417825561.61,Millbrae,South,10,10
1417825561.61,Richmond,North,10,8
1417825621.96,Fremont,South,6,1
1417825621.96,Millbrae,South,10,9
1417825621.96,Richmond,North,10,7
1417825681.32,Fremont,South,6,Leaving
1417825681.32,Millbrae,South,10,8
1417825681.32,Richmond,North,10,6
1417825741.69,Fremont,South,6,15
1417825741.69,Millbrae,South,10,7
1417825741.69,Richmond,North,10,5
1417825802.05,Fremont,South,6,13
1417825802.05,Millbrae,South,10,6
1417825802.05,Richmond,North,10,4
1417825861.43,Fremont,South,6,12
1417825861.43,Millbrae,South,10,5
1417825861.43,Richmond,North,10,3
1417825921.8,Fremont,South,6,12
1417825921.8,Millbrae,South,10,4
1417825921.8,Richmond,North,10,2
1417825981.14,Fremont,South,6,10
1417825981.14,Millbrae,South,10,3
1417825981.14,Richmond,North,10,1
1417826041.49,Fremont,South,6,9
1417826041.49,Millbrae,South,10,2
1417826041.49,Richmond,North,10,Leaving
1417826101.84,Fremont,South,6,9
1417826101.84,Millbrae,South,10,Leaving
1417826101.84,Richmond,North,8,6
1417826161.24,Fremont,South,6,7
1417826161.24,Millbrae,South,10,15
1417826161.24,Richmond,North,8,5
1417826221.57,Fremont,South,6,7
1417826221.57,Millbrae,South,10,14
1417826221.57,Richmond,North,8,4
1417826281.9,Fremont,South,6,6
1417826281.9,Millbrae,South,10,13
1417826281.9,Richmond,North,8,3
1417826341.25,Fremont,South,6,5
1417826341.25,Millbrae,South,10,12
1417826341.25,Richmond,North,8,2
1417826401.58,Fremont,South,6,3
1417826401.58,Millbrae,South,10,11
1417826401.58,Richmond,North,8,Leaving
1417826461.93,Fremont,South,6,3
1417826461.93,Millbrae,South,10,10
1417826461.93,Richmond,North,9,11
1417826521.25,Fremont,South,6,1
1417826521.25,Millbrae,South,10,9
